title,pleiades_uri,,tp_online_uri
TP-Online: Adraha,https://pleiades.stoa.org/places/678002,,https://tp-online.ku.de/trefferanzeige_en.php?id=2908
TP-Online: Capitoliade,https://pleiades.stoa.org/places/678224,,https://tp-online.ku.de/trefferanzeige_en.php?id=2909
"TP-Online: (symbol, no name, no. 25) [Diana] (Miller)",https://pleiades.stoa.org/places/321634,,https://tp-online.ku.de/trefferanzeige_en.php?id=2910
TP-Online: Cadara,https://pleiades.stoa.org/places/678142,,https://tp-online.ku.de/trefferanzeige_en.php?id=2911
TP-Online: Rhose,https://pleiades.stoa.org/places/682574,,https://tp-online.ku.de/trefferanzeige_en.php?id=2912
TP-Online: Chanata,https://pleiades.stoa.org/places/678082,,https://tp-online.ku.de/trefferanzeige_en.php?id=2913
TP-Online: Aenos,https://pleiades.stoa.org/places/682522,,https://tp-online.ku.de/trefferanzeige_en.php?id=2914
"TP-Online: (unnamed / illegible, no. 64)",,,https://tp-online.ku.de/trefferanzeige_en.php?id=2915
TP-Online: Damaspo,https://pleiades.stoa.org/places/678106,,https://tp-online.ku.de/trefferanzeige_en.php?id=2916
TP-Online: Ptolomaide,https://pleiades.stoa.org/places/678010,,https://tp-online.ku.de/trefferanzeige_en.php?id=2917
TP-Online: Tyro,https://pleiades.stoa.org/places/678437,,https://tp-online.ku.de/trefferanzeige_en.php?id=2918
TP-Online: Sydone,https://pleiades.stoa.org/places/678393,,https://tp-online.ku.de/trefferanzeige_en.php?id=2919
TP-Online: Cesarea paneas,https://pleiades.stoa.org/places/678324,,https://tp-online.ku.de/trefferanzeige_en.php?id=2920
TP-Online: Tuniza,https://pleiades.stoa.org/places/315235,,https://tp-online.ku.de/trefferanzeige_en.php?id=2921
TP-Online: Adammontem (Ad ammontem),https://pleiades.stoa.org/places/677996,,https://tp-online.ku.de/trefferanzeige_en.php?id=2922
TP-Online: Berizto,https://pleiades.stoa.org/places/678060,,https://tp-online.ku.de/trefferanzeige_en.php?id=2923
TP-Online: Balbyblos,https://pleiades.stoa.org/places/678322,,https://tp-online.ku.de/trefferanzeige_en.php?id=2924
TP-Online: Eliopoli,https://pleiades.stoa.org/places/678179,,https://tp-online.ku.de/trefferanzeige_en.php?id=2925
TP-Online: Heldo,https://pleiades.stoa.org/places/668297,,https://tp-online.ku.de/trefferanzeige_en.php?id=2926
TP-Online: Abila,https://pleiades.stoa.org/places/677993,,https://tp-online.ku.de/trefferanzeige_en.php?id=2927
TP-Online: Biblo,https://pleiades.stoa.org/places/668216,,https://tp-online.ku.de/trefferanzeige_en.php?id=2928
TP-Online: Botrus,https://pleiades.stoa.org/places/668214,,https://tp-online.ku.de/trefferanzeige_en.php?id=2929
TP-Online: Tripoli,https://pleiades.stoa.org/places/668394,,https://tp-online.ku.de/trefferanzeige_en.php?id=2930
"TP-Online: (unnamed / illegible, no. 11)",,,https://tp-online.ku.de/trefferanzeige_en.php?id=2931
TP-Online: Cabraca,https://pleiades.stoa.org/places/315192,,https://tp-online.ku.de/trefferanzeige_en.php?id=2932
TP-Online: Ortosias,https://pleiades.stoa.org/places/668325,,https://tp-online.ku.de/trefferanzeige_en.php?id=2933
TP-Online: Andarado,https://pleiades.stoa.org/places/668190,,https://tp-online.ku.de/trefferanzeige_en.php?id=2934
TP-Online: Balneis,https://pleiades.stoa.org/places/668206,,https://tp-online.ku.de/trefferanzeige_en.php?id=2935
TP-Online: Carion,https://pleiades.stoa.org/places/668222,,https://tp-online.ku.de/trefferanzeige_en.php?id=2936
TP-Online: Raphanis,https://pleiades.stoa.org/places/668350,,https://tp-online.ku.de/trefferanzeige_en.php?id=2937
TP-Online: Iammura,https://pleiades.stoa.org/places/668269,,https://tp-online.ku.de/trefferanzeige_en.php?id=2938
TP-Online: Demetri,https://pleiades.stoa.org/places/674233,,https://tp-online.ku.de/trefferanzeige_en.php?id=2939
TP-Online: Flumen eleuter (Flumen Eleuter),https://pleiades.stoa.org/places/668241,,https://tp-online.ku.de/trefferanzeige_en.php?id=2940
"TP-Online: (unnamed / illegible, no. 35)",,,https://tp-online.ku.de/trefferanzeige_en.php?id=2941
TP-Online: Orontem Flumen,https://pleiades.stoa.org/places/658560,,https://tp-online.ku.de/trefferanzeige_en.php?id=2942
TP-Online: Apamia,https://pleiades.stoa.org/places/668335,,https://tp-online.ku.de/trefferanzeige_en.php?id=2943
TP-Online: Laudicia Scabiosa,https://pleiades.stoa.org/places/668291,,https://tp-online.ku.de/trefferanzeige_en.php?id=2944
TP-Online: Nemesa,https://pleiades.stoa.org/places/668261,,https://tp-online.ku.de/trefferanzeige_en.php?id=2945
TP-Online: Aretusa Flumen,https://pleiades.stoa.org/places/668199,,https://tp-online.ku.de/trefferanzeige_en.php?id=2946
TP-Online: Epifania,https://pleiades.stoa.org/places/668182,,https://tp-online.ku.de/trefferanzeige_en.php?id=2947
TP-Online: Larissa,https://pleiades.stoa.org/places/668292,,https://tp-online.ku.de/trefferanzeige_en.php?id=2948
TP-Online: Admedera (Ad Medera),https://pleiades.stoa.org/places/677999,,https://tp-online.ku.de/trefferanzeige_en.php?id=2949
TP-Online: Adarin,https://pleiades.stoa.org/places/677997,,https://tp-online.ku.de/trefferanzeige_en.php?id=2950
TP-Online: Ocurura,https://pleiades.stoa.org/places/668327,,https://tp-online.ku.de/trefferanzeige_en.php?id=2951
TP-Online: Ipponte diarito,https://pleiades.stoa.org/places/315038,,https://tp-online.ku.de/trefferanzeige_en.php?id=2952
TP-Online: Deleda,https://pleiades.stoa.org/places/668237,,https://tp-online.ku.de/trefferanzeige_en.php?id=2953
TP-Online: Ad amana,https://pleiades.stoa.org/places/677995,,https://tp-online.ku.de/trefferanzeige_en.php?id=2954
TP-Online: Casama,https://pleiades.stoa.org/places/678085,,https://tp-online.ku.de/trefferanzeige_en.php?id=2955
TP-Online: Cehere,https://pleiades.stoa.org/places/668221,,https://tp-online.ku.de/trefferanzeige_en.php?id=2956
TP-Online: Danoua (Danova),https://pleiades.stoa.org/places/668236,,https://tp-online.ku.de/trefferanzeige_en.php?id=2957
TP-Online: Nezala,https://pleiades.stoa.org/places/668315,,https://tp-online.ku.de/trefferanzeige_en.php?id=2958
TP-Online: Heliaramia,https://pleiades.stoa.org/places/668260,,https://tp-online.ku.de/trefferanzeige_en.php?id=2959
TP-Online: Palmyra,https://pleiades.stoa.org/places/668331,,https://tp-online.ku.de/trefferanzeige_en.php?id=2960
TP-Online: Palto,https://pleiades.stoa.org/places/668332,,https://tp-online.ku.de/trefferanzeige_en.php?id=2961
TP-Online: Gabala,https://pleiades.stoa.org/places/668250,,https://tp-online.ku.de/trefferanzeige_en.php?id=2962
TP-Online: Tvnisa (Tunisa),https://pleiades.stoa.org/places/315212,,https://tp-online.ku.de/trefferanzeige_en.php?id=2963
TP-Online: Laudicie,https://pleiades.stoa.org/places/668290,,https://tp-online.ku.de/trefferanzeige_en.php?id=2964
TP-Online: Adorontem (Ad Orontem),https://pleiades.stoa.org/places/658363,,https://tp-online.ku.de/trefferanzeige_en.php?id=2965
TP-Online: Seleucia,https://pleiades.stoa.org/places/658483,,https://tp-online.ku.de/trefferanzeige_en.php?id=2966
TP-Online: Bacataiali,https://pleiades.stoa.org/places/674223,,https://tp-online.ku.de/trefferanzeige_en.php?id=2967
TP-Online: Ad tavm (Ad taum),,,https://tp-online.ku.de/trefferanzeige_en.php?id=2968
TP-Online: Sinomagi,https://pleiades.stoa.org/places/83883,,https://tp-online.ku.de/trefferanzeige_en.php?id=2969
TP-Online: Conuetoni,https://pleiades.stoa.org/places/79399,,https://tp-online.ku.de/trefferanzeige_en.php?id=2970
TP-Online: Adansam,https://pleiades.stoa.org/places/79283,,https://tp-online.ku.de/trefferanzeige_en.php?id=2971
TP-Online: Memblone,https://pleiades.stoa.org/places/315076,,https://tp-online.ku.de/trefferanzeige_en.php?id=2972
TP-Online: Baromaci,https://pleiades.stoa.org/places/79364,,https://tp-online.ku.de/trefferanzeige_en.php?id=2973
TP-Online: Caunonio,https://pleiades.stoa.org/places/79373,,https://tp-online.ku.de/trefferanzeige_en.php?id=2974
TP-Online: Camuloduno,https://pleiades.stoa.org/places/79393,,https://tp-online.ku.de/trefferanzeige_en.php?id=2975
TP-Online: Madus,https://pleiades.stoa.org/places/79623,,https://tp-online.ku.de/trefferanzeige_en.php?id=2976
TP-Online: Roribis,https://pleiades.stoa.org/places/79433,,https://tp-online.ku.de/trefferanzeige_en.php?id=2977
TP-Online: Durolevo,https://pleiades.stoa.org/places/799667225,,https://tp-online.ku.de/trefferanzeige_en.php?id=2978
TP-Online: Duroauerus (Duroaverus),https://pleiades.stoa.org/places/79439,,https://tp-online.ku.de/trefferanzeige_en.php?id=2979
TP-Online: Dubris,https://pleiades.stoa.org/places/79646,,https://tp-online.ku.de/trefferanzeige_en.php?id=2980
TP-Online: Ratupis,https://pleiades.stoa.org/places/79664,,https://tp-online.ku.de/trefferanzeige_en.php?id=2981
TP-Online: Lemauio (Lemavio),https://pleiades.stoa.org/places/79647,,https://tp-online.ku.de/trefferanzeige_en.php?id=2982
TP-Online: Vtica Colonia (Utica Colonia),https://pleiades.stoa.org/places/315248,,https://tp-online.ku.de/trefferanzeige_en.php?id=2983
TP-Online: Ridumo,https://pleiades.stoa.org/places/83868,,https://tp-online.ku.de/trefferanzeige_en.php?id=2984
TP-Online: Iscadumnoniorum,https://pleiades.stoa.org/places/79531,,https://tp-online.ku.de/trefferanzeige_en.php?id=2985
TP-Online: Lugduno,https://pleiades.stoa.org/places/99003,,https://tp-online.ku.de/trefferanzeige_en.php?id=2986
TP-Online: Pretorium Agrippine (Praetorium Agrippinae),https://pleiades.stoa.org/places/99021,,https://tp-online.ku.de/trefferanzeige_en.php?id=2987
TP-Online: Matilone,https://pleiades.stoa.org/places/99008,,https://tp-online.ku.de/trefferanzeige_en.php?id=2988
TP-Online: Albanianis,https://pleiades.stoa.org/places/98908,,https://tp-online.ku.de/trefferanzeige_en.php?id=2989
TP-Online: Nigropullo,https://pleiades.stoa.org/places/99014,,https://tp-online.ku.de/trefferanzeige_en.php?id=2990
TP-Online: Lauri[.],https://pleiades.stoa.org/places/98997,,https://tp-online.ku.de/trefferanzeige_en.php?id=2991
TP-Online: Fletione,https://pleiades.stoa.org/places/98956,,https://tp-online.ku.de/trefferanzeige_en.php?id=2992
TP-Online: Levefano,https://pleiades.stoa.org/places/98998,,https://tp-online.ku.de/trefferanzeige_en.php?id=2993
TP-Online: Gallum Gallinatium,https://pleiades.stoa.org/places/314849,,https://tp-online.ku.de/trefferanzeige_en.php?id=2994
TP-Online: Caruone,https://pleiades.stoa.org/places/98933,,https://tp-online.ku.de/trefferanzeige_en.php?id=2995
TP-Online: Castra Herculis,https://pleiades.stoa.org/places/98934,,https://tp-online.ku.de/trefferanzeige_en.php?id=2996
TP-Online: Nouiomagi (Noviomagi),https://pleiades.stoa.org/places/98921,,https://tp-online.ku.de/trefferanzeige_en.php?id=2997
TP-Online: Foro Adriani,https://pleiades.stoa.org/places/98918,,https://tp-online.ku.de/trefferanzeige_en.php?id=2998
TP-Online: Flenio,,,https://tp-online.ku.de/trefferanzeige_en.php?id=2999
TP-Online: Tablis,https://pleiades.stoa.org/places/795920320,,https://tp-online.ku.de/trefferanzeige_en.php?id=3000
TP-Online: Caspingio,https://pleiades.stoa.org/places/479893606,,https://tp-online.ku.de/trefferanzeige_en.php?id=3001
TP-Online: Grinnibus,https://pleiades.stoa.org/places/98967,,https://tp-online.ku.de/trefferanzeige_en.php?id=3002
TP-Online: Ad duodecimum,https://pleiades.stoa.org/places/713204842,,https://tp-online.ku.de/trefferanzeige_en.php?id=3003
TP-Online: Arenatio,https://pleiades.stoa.org/places/98976,,https://tp-online.ku.de/trefferanzeige_en.php?id=3004
TP-Online: Burginatio,https://pleiades.stoa.org/places/108837,,https://tp-online.ku.de/trefferanzeige_en.php?id=3005
TP-Online: Colonia Traiana,https://pleiades.stoa.org/places/108896,,https://tp-online.ku.de/trefferanzeige_en.php?id=3006
TP-Online: Veteribus,https://pleiades.stoa.org/places/108867,,https://tp-online.ku.de/trefferanzeige_en.php?id=3007
TP-Online: Asciburgium / Asciburgia,https://pleiades.stoa.org/places/108761,,https://tp-online.ku.de/trefferanzeige_en.php?id=3008
TP-Online: Novesio,https://pleiades.stoa.org/places/109215,,https://tp-online.ku.de/trefferanzeige_en.php?id=3009
TP-Online: Agripina,https://pleiades.stoa.org/places/108751,,https://tp-online.ku.de/trefferanzeige_en.php?id=3010
TP-Online: Ceuclum,https://pleiades.stoa.org/places/108875,,https://tp-online.ku.de/trefferanzeige_en.php?id=3011
TP-Online: Blariaco,https://pleiades.stoa.org/places/108811,,https://tp-online.ku.de/trefferanzeige_en.php?id=3012
TP-Online: Catualivm (Catualium),https://pleiades.stoa.org/places/108871,,https://tp-online.ku.de/trefferanzeige_en.php?id=3013
TP-Online: Feresne,https://pleiades.stoa.org/places/108980,,https://tp-online.ku.de/trefferanzeige_en.php?id=3014
TP-Online: Atvaca,https://pleiades.stoa.org/places/108765,,https://tp-online.ku.de/trefferanzeige_en.php?id=3015
"TP-Online: (unnamed / illegible, no. 1)",,,https://tp-online.ku.de/trefferanzeige_en.php?id=3016
TP-Online: Gesogiaco qvod nunc Bononia (Gesogiaco quod nunc Bononia),https://pleiades.stoa.org/places/109008,,https://tp-online.ku.de/trefferanzeige_en.php?id=3017
TP-Online: Castello Menapiorum,https://pleiades.stoa.org/places/108865,,https://tp-online.ku.de/trefferanzeige_en.php?id=3018
TP-Online: Virouino (Virovino),https://pleiades.stoa.org/places/109439,,https://tp-online.ku.de/trefferanzeige_en.php?id=3019
TP-Online: Turnaco,https://pleiades.stoa.org/places/109398,,https://tp-online.ku.de/trefferanzeige_en.php?id=3020
TP-Online: Pontes caldis,https://pleiades.stoa.org/places/109256,,https://tp-online.ku.de/trefferanzeige_en.php?id=3021
TP-Online: Baca conervio,https://pleiades.stoa.org/places/108788,,https://tp-online.ku.de/trefferanzeige_en.php?id=3022
TP-Online: Vogo Dorgiaco,https://pleiades.stoa.org/places/109441,,https://tp-online.ku.de/trefferanzeige_en.php?id=3023
TP-Online: Geminico uico (vico),https://pleiades.stoa.org/places/109003,,https://tp-online.ku.de/trefferanzeige_en.php?id=3024
TP-Online: Pernaco,https://pleiades.stoa.org/places/109245,,https://tp-online.ku.de/trefferanzeige_en.php?id=3025
TP-Online: Cortouallio (Cortovallio),https://pleiades.stoa.org/places/108908,,https://tp-online.ku.de/trefferanzeige_en.php?id=3026
TP-Online: Ivliaco (Iuliaco),https://pleiades.stoa.org/places/109068,,https://tp-online.ku.de/trefferanzeige_en.php?id=3027
TP-Online: Ivliaco (Iuliaco),https://pleiades.stoa.org/places/109068,,https://tp-online.ku.de/trefferanzeige_en.php?id=3027
TP-Online: Tervanna,https://pleiades.stoa.org/places/109366,,https://tp-online.ku.de/trefferanzeige_en.php?id=3028
TP-Online: Nemetaco,https://pleiades.stoa.org/places/109194,,https://tp-online.ku.de/trefferanzeige_en.php?id=3029
TP-Online: [...]araco (Camaraco Miller),https://pleiades.stoa.org/places/108850,,https://tp-online.ku.de/trefferanzeige_en.php?id=3030
TP-Online: Hermomacum,https://pleiades.stoa.org/places/109043,,https://tp-online.ku.de/trefferanzeige_en.php?id=3031
TP-Online: Augusta Viromanduorum,https://pleiades.stoa.org/places/108774,,https://tp-online.ku.de/trefferanzeige_en.php?id=3032
TP-Online: Augusta Suessorum,https://pleiades.stoa.org/places/108772,,https://tp-online.ku.de/trefferanzeige_en.php?id=3033
TP-Online: Carthagine Colonia,https://pleiades.stoa.org/places/314921,,https://tp-online.ku.de/trefferanzeige_en.php?id=3034
TP-Online: Tevcera (Teucera),https://pleiades.stoa.org/places/109372,,https://tp-online.ku.de/trefferanzeige_en.php?id=3035
TP-Online: Sammarobriua (Sammarobriva),https://pleiades.stoa.org/places/109321,,https://tp-online.ku.de/trefferanzeige_en.php?id=3036
TP-Online: Adlullia / Ad lullia,https://pleiades.stoa.org/places/108727,,https://tp-online.ku.de/trefferanzeige_en.php?id=3038
TP-Online: Duroico Regum,https://pleiades.stoa.org/places/108946,,https://tp-online.ku.de/trefferanzeige_en.php?id=3039
TP-Online: Setucis,https://pleiades.stoa.org/places/109343,,https://tp-online.ku.de/trefferanzeige_en.php?id=3040
TP-Online: Rodium,https://pleiades.stoa.org/places/109285,,https://tp-online.ku.de/trefferanzeige_en.php?id=3041
TP-Online: Lura,https://pleiades.stoa.org/places/109066,,https://tp-online.ku.de/trefferanzeige_en.php?id=3042
"TP-Online: (unnamed / illegible, no. 3)",,,https://tp-online.ku.de/trefferanzeige_en.php?id=3043
TP-Online: Durocortoro,https://pleiades.stoa.org/places/108945,,https://tp-online.ku.de/trefferanzeige_en.php?id=3044
TP-Online: Duronum,https://pleiades.stoa.org/places/108948,,https://tp-online.ku.de/trefferanzeige_en.php?id=3045
TP-Online: Vironum,https://pleiades.stoa.org/places/109416,,https://tp-online.ku.de/trefferanzeige_en.php?id=3046
TP-Online: Ninittaci,https://pleiades.stoa.org/places/109166,,https://tp-online.ku.de/trefferanzeige_en.php?id=3047
TP-Online: Auxenna,https://pleiades.stoa.org/places/108780,,https://tp-online.ku.de/trefferanzeige_en.php?id=3048
TP-Online: Nouiomagus (Noviomagus),https://pleiades.stoa.org/places/109219,,https://tp-online.ku.de/trefferanzeige_en.php?id=3049
TP-Online: Mose,https://pleiades.stoa.org/places/114785,,https://tp-online.ku.de/trefferanzeige_en.php?id=3050
TP-Online: Meduanto,,,https://tp-online.ku.de/trefferanzeige_en.php?id=3051
TP-Online: M[.]nerica (Minerica Miller),,,https://tp-online.ku.de/trefferanzeige_en.php?id=3052
TP-Online: Grauinum (Gravinum),https://pleiades.stoa.org/places/114783,,https://tp-online.ku.de/trefferanzeige_en.php?id=3053
TP-Online: Ivliobona (Iuliobona),https://pleiades.stoa.org/places/109069,,https://tp-online.ku.de/trefferanzeige_en.php?id=3054
TP-Online: Odiana,https://pleiades.stoa.org/places/315099,,https://tp-online.ku.de/trefferanzeige_en.php?id=3055
TP-Online: Brevodvro (Brevoduro),https://pleiades.stoa.org/places/114771,,https://tp-online.ku.de/trefferanzeige_en.php?id=3056
TP-Online: Ratumagus,https://pleiades.stoa.org/places/109287,,https://tp-online.ku.de/trefferanzeige_en.php?id=3057
TP-Online: Ritumagus,https://pleiades.stoa.org/places/114796,,https://tp-online.ku.de/trefferanzeige_en.php?id=3058
TP-Online: Petrvm uiaco (Petrum viaco),https://pleiades.stoa.org/places/114789,,https://tp-online.ku.de/trefferanzeige_en.php?id=3059
TP-Online: Caesaromago,https://pleiades.stoa.org/places/108844,,https://tp-online.ku.de/trefferanzeige_en.php?id=3060
TP-Online: Mediolano autercorvm (Mediolano autercorum),https://pleiades.stoa.org/places/109153,,https://tp-online.ku.de/trefferanzeige_en.php?id=3061
TP-Online: Condate,https://pleiades.stoa.org/places/108899,,https://tp-online.ku.de/trefferanzeige_en.php?id=3062
TP-Online: Durocassio,https://pleiades.stoa.org/places/108943,,https://tp-online.ku.de/trefferanzeige_en.php?id=3063
TP-Online: Autricum,https://pleiades.stoa.org/places/108778,,https://tp-online.ku.de/trefferanzeige_en.php?id=3064
TP-Online: Briuisara (Brivisara),https://pleiades.stoa.org/places/108827,,https://tp-online.ku.de/trefferanzeige_en.php?id=3065
"TP-Online: (unnamed / illegible, no. 26)",,,https://tp-online.ku.de/trefferanzeige_en.php?id=3066
TP-Online: Luteci,https://pleiades.stoa.org/places/109126,,https://tp-online.ku.de/trefferanzeige_en.php?id=3067
TP-Online: Meteglo,https://pleiades.stoa.org/places/109162,,https://tp-online.ku.de/trefferanzeige_en.php?id=3068
TP-Online: Condate,https://pleiades.stoa.org/places/108900,,https://tp-online.ku.de/trefferanzeige_en.php?id=3069
TP-Online: Riobe,https://pleiades.stoa.org/places/114795,,https://tp-online.ku.de/trefferanzeige_en.php?id=3070
"TP-Online: (unnamed / illegible, no. 4)",,,https://tp-online.ku.de/trefferanzeige_en.php?id=3071
TP-Online: Augusta Bona,https://pleiades.stoa.org/places/108775,,https://tp-online.ku.de/trefferanzeige_en.php?id=3072
TP-Online: Eburobriga,https://pleiades.stoa.org/places/177512,,https://tp-online.ku.de/trefferanzeige_en.php?id=3073
TP-Online: Augusta Magus,https://pleiades.stoa.org/places/108776,,https://tp-online.ku.de/trefferanzeige_en.php?id=3074
TP-Online: Fixtuinum,https://pleiades.stoa.org/places/109059,,https://tp-online.ku.de/trefferanzeige_en.php?id=3075
TP-Online: Calagum,https://pleiades.stoa.org/places/108846,,https://tp-online.ku.de/trefferanzeige_en.php?id=3076
TP-Online: Ad Aquas,https://pleiades.stoa.org/places/314844,,https://tp-online.ku.de/trefferanzeige_en.php?id=3077
TP-Online: Bibe,https://pleiades.stoa.org/places/114769,,https://tp-online.ku.de/trefferanzeige_en.php?id=3078
TP-Online: Alauna,https://pleiades.stoa.org/places/69463,,https://tp-online.ku.de/trefferanzeige_en.php?id=3079
TP-Online: Croucia connum / Crouciaconnum,https://pleiades.stoa.org/places/69495,,https://tp-online.ku.de/trefferanzeige_en.php?id=3080
TP-Online: Augustoduro,https://pleiades.stoa.org/places/69471,,https://tp-online.ku.de/trefferanzeige_en.php?id=3081
TP-Online: Araegenue,https://pleiades.stoa.org/places/69468,,https://tp-online.ku.de/trefferanzeige_en.php?id=3082
"TP-Online: (unnamed / illegible, no. 2)",,,https://tp-online.ku.de/trefferanzeige_en.php?id=3083
TP-Online: Nv Dionnvm (Nu dionnum),https://pleiades.stoa.org/places/69538,,https://tp-online.ku.de/trefferanzeige_en.php?id=3084
TP-Online: Sub dinnum / Subdinnum,https://pleiades.stoa.org/places/109236,,https://tp-online.ku.de/trefferanzeige_en.php?id=3085
TP-Online: Fines,https://pleiades.stoa.org/places/138356,,https://tp-online.ku.de/trefferanzeige_en.php?id=3086
TP-Online: Casaroduno,https://pleiades.stoa.org/places/138255,,https://tp-online.ku.de/trefferanzeige_en.php?id=3087
TP-Online: Simitu Colonia,https://pleiades.stoa.org/places/315174,,https://tp-online.ku.de/trefferanzeige_en.php?id=3088
TP-Online: Cenabo,https://pleiades.stoa.org/places/138281,,https://tp-online.ku.de/trefferanzeige_en.php?id=3089
TP-Online: Fines,https://pleiades.stoa.org/places/617392611,,https://tp-online.ku.de/trefferanzeige_en.php?id=3090
TP-Online: Aqvis Segeste (Aquis Segeste),https://pleiades.stoa.org/places/109330,,https://tp-online.ku.de/trefferanzeige_en.php?id=3091
TP-Online: Agetincvm (Agetincum),https://pleiades.stoa.org/places/108729,,https://tp-online.ku.de/trefferanzeige_en.php?id=3092
TP-Online: Bandritum,https://pleiades.stoa.org/places/138215,,https://tp-online.ku.de/trefferanzeige_en.php?id=3093
TP-Online: Autessio Duro,https://pleiades.stoa.org/places/138206,,https://tp-online.ku.de/trefferanzeige_en.php?id=3094
TP-Online: Aballo,https://pleiades.stoa.org/places/177427,,https://tp-online.ku.de/trefferanzeige_en.php?id=3095
TP-Online: Sidoteco,https://pleiades.stoa.org/places/177635,,https://tp-online.ku.de/trefferanzeige_en.php?id=3096
TP-Online: Aug D[...]m (AvG Dunum Miller) Augustodunum,https://pleiades.stoa.org/places/177460,,https://tp-online.ku.de/trefferanzeige_en.php?id=3097
TP-Online: Belca,https://pleiades.stoa.org/places/138218,,https://tp-online.ku.de/trefferanzeige_en.php?id=3098
TP-Online: Bvlla Regia (Bulla Regia),https://pleiades.stoa.org/places/314912,,https://tp-online.ku.de/trefferanzeige_en.php?id=3099
TP-Online: Briuoduro,https://pleiades.stoa.org/places/138245,,https://tp-online.ku.de/trefferanzeige_en.php?id=3100
TP-Online: Massava,https://pleiades.stoa.org/places/138452,,https://tp-online.ku.de/trefferanzeige_en.php?id=3101
TP-Online: Ebirno,https://pleiades.stoa.org/places/138495,,https://tp-online.ku.de/trefferanzeige_en.php?id=3102
TP-Online: Degetia,https://pleiades.stoa.org/places/138326,,https://tp-online.ku.de/trefferanzeige_en.php?id=3103
TP-Online: Aqvis Bormonis (Aquis Bormonis),https://pleiades.stoa.org/places/177443,,https://tp-online.ku.de/trefferanzeige_en.php?id=3104
TP-Online: Coriallo,https://pleiades.stoa.org/places/69493,,https://tp-online.ku.de/trefferanzeige_en.php?id=3105
TP-Online: Cosedia,https://pleiades.stoa.org/places/69494,, https://tp-online.ku.de/trefferanzeige_en.php?id=3106
TP-Online:  Legedia,https://pleiades.stoa.org/places/69518,,https://tp-online.ku.de/trefferanzeige_en.php?id=3107
TP-Online: Condate,https://pleiades.stoa.org/places/69491,,https://tp-online.ku.de/trefferanzeige_en.php?id=3108
TP-Online: Sipia,https://pleiades.stoa.org/places/69571,,https://tp-online.ku.de/trefferanzeige_en.php?id=3109
TP-Online: Ad silma,https://pleiades.stoa.org/places/974544554,,https://tp-online.ku.de/trefferanzeige_en.php?id=3110
TP-Online: Reginca,https://pleiades.stoa.org/places/69556,,https://tp-online.ku.de/trefferanzeige_en.php?id=3111
TP-Online: Fanomartis,https://pleiades.stoa.org/places/69507,,https://tp-online.ku.de/trefferanzeige_en.php?id=3112
TP-Online: Conbaristum,https://pleiades.stoa.org/places/138303,,https://tp-online.ku.de/trefferanzeige_en.php?id=3113
TP-Online: Iuliomago,https://pleiades.stoa.org/places/138400,,https://tp-online.ku.de/trefferanzeige_en.php?id=3114
TP-Online: Robrica,https://pleiades.stoa.org/places/138539,,https://tp-online.ku.de/trefferanzeige_en.php?id=3115
TP-Online: Tasciaca,https://pleiades.stoa.org/places/138608,,https://tp-online.ku.de/trefferanzeige_en.php?id=3116
TP-Online: Gabris,https://pleiades.stoa.org/places/138367,,https://tp-online.ku.de/trefferanzeige_en.php?id=3117
TP-Online: Avaricvm (Avaricum),https://pleiades.stoa.org/places/138207,,https://tp-online.ku.de/trefferanzeige_en.php?id=3118
TP-Online: Tincollo,https://pleiades.stoa.org/places/138618,,https://tp-online.ku.de/trefferanzeige_en.php?id=3119
TP-Online: Aqvis Nisincij (Aquis Nisincii),https://pleiades.stoa.org/places/181202,,https://tp-online.ku.de/trefferanzeige_en.php?id=3120
TP-Online: Boxvm (Boxum),https://pleiades.stoa.org/places/181205,,https://tp-online.ku.de/trefferanzeige_en.php?id=3121
TP-Online: Cabillione,https://pleiades.stoa.org/places/177485,,https://tp-online.ku.de/trefferanzeige_en.php?id=3122
TP-Online: Sitillia,https://pleiades.stoa.org/places/181219,,https://tp-online.ku.de/trefferanzeige_en.php?id=3123
TP-Online: Pocrinio,https://pleiades.stoa.org/places/177605,,https://tp-online.ku.de/trefferanzeige_en.php?id=3124
TP-Online: Telonno,https://pleiades.stoa.org/places/138613,,https://tp-online.ku.de/trefferanzeige_en.php?id=3125
TP-Online: Gesocribate,https://pleiades.stoa.org/places/69511,,https://tp-online.ku.de/trefferanzeige_en.php?id=3126
TP-Online: Vorgium,https://pleiades.stoa.org/places/69585,,https://tp-online.ku.de/trefferanzeige_en.php?id=3127
TP-Online: Svlim (Sulim),https://pleiades.stoa.org/places/69572,,https://tp-online.ku.de/trefferanzeige_en.php?id=3128
TP-Online: Dartoritum,https://pleiades.stoa.org/places/138323,,https://tp-online.ku.de/trefferanzeige_en.php?id=3129
TP-Online: Armascla flumen,https://pleiades.stoa.org/places/314889,,https://tp-online.ku.de/trefferanzeige_en.php?id=3130
TP-Online: Duretie,https://pleiades.stoa.org/places/138335,,https://tp-online.ku.de/trefferanzeige_en.php?id=3131
TP-Online: Portunamentv (Portunamnetu),https://pleiades.stoa.org/places/138298,,https://tp-online.ku.de/trefferanzeige_en.php?id=3132
TP-Online: Segvra (Segura),https://pleiades.stoa.org/places/138580,,https://tp-online.ku.de/trefferanzeige_en.php?id=3133
